user_id,timestamp,event_type,module,session_id,region,school_id
BOT012,2026-04-10 17:15:22,homework_checked,Домашние задания,SBOT,Москва,1
BOT003,2026-04-10 17:15:58,homework_assigned,Домашние задания,SBOT,Москва,1
T100850,2026-04-10 17:16:00,schedule_viewed,Расписание,S3850,Краснодар,91
T101361,2026-04-10 17:16:00,material_viewed,Библиотека материалов,S1364,Уфа,238
T100534,2026-04-10 17:16:00,homework_checked,Домашние задания,S1534,Москва,9
BOT010,2026-04-10 17:16:17,webinar_started,Вебинары,SBOT,Москва,1
T101300,2026-04-10 17:17:00,grade_entered,Оценки,S1303,Казань,50
T101376,2026-04-10 17:17:00,schedule_viewed,Расписание,S4379,Казань,365
T100752,2026-04-10 17:17:00,schedule_viewed,Расписание,S2752,Пермь,285
T101261,2026-04-10 17:17:00,webinar_started,Вебинары,S1264,Санкт-Петербург,65
T100373,2026-04-10 17:17:00,schedule_viewed,Расписание,S1373,Екатеринбург,235
T101042,2026-04-10 17:17:00,webinar_started,,S345,Уфа,120
BOT001,2026-04-10 17:17:45,material_downloaded,Библиотека материалов,SBOT,Москва,1
T100046,2026-04-10 17:18:00,material_downloaded,Библиотека материалов,S346,Краснодар,236
T101495,2026-04-10 17:18:00,material_downloaded,Библиотека материалов,S4498,Краснодар,84
T100659,2026-04-10 17:18:00,material_downloaded,Библиотека материалов,S2659,Новосибирск,370
T100318,2026-04-10 17:18:00,homework_checked,Домашние задания,S3318,Казань,214
BOT008,2026-04-10 17:18:59,homework_checked,Домашние задания,SBOT,Москва,1
T101057,2026-04-10 17:19:00,homework_assigned,Домашние задания,S360,Екатеринбург,104
T100028,2026-04-10 17:19:00,grade_entered,Оценки,S428,Санкт-Петербург,178
BOT004,2026-04-10 17:19:58,material_viewed,Библиотека материалов,SBOT,Москва,1
T100993,2026-04-10 17:20:00,homework_checked,Домашние задания,S3993,Казань,83
BOT007,2026-04-10 17:20:02,schedule_viewed,Расписание,SBOT,Москва,1
BOT005,2026-04-10 17:20:12,schedule_viewed,Расписание,SBOT,Москва,1
BOT005,2026-04-10 17:20:49,schedule_viewed,Расписание,SBOT,Москва,1
T100992,2026-04-10 17:21:00,webinar_started,Вебинары,S3992,Санкт-Петербург,71
T101395,2026-04-10 17:21:00,homework_checked,Домашние задания,S4398,Екатеринбург,319
BOT009,2026-04-10 17:21:36,webinar_started,Вебинары,SBOT,Москва,1
T100471,2026-04-10 17:22:00,homework_checked,Домашние задания,S1471,Краснодар,153
T100762,2026-04-10 17:23:00,material_viewed,Библиотека материалов,S1762,Екатеринбург,235
BOT008,2026-04-10 17:23:20,material_downloaded,Библиотека материалов,SBOT,Москва,1
T100444,2026-04-10 17:24:00,webinar_started,Вебинары,S4444,Пермь,15
T101468,2026-04-10 17:24:00,homework_checked,Домашние задания,S1471,Пермь,77
BOT008,2026-04-10 17:24:12,homework_assigned,Домашние задания,SBOT,Москва,1
BOT004,2026-04-10 17:24:35,schedule_viewed,Расписание,SBOT,Москва,1
BOT014,2026-04-10 17:24:38,homework_checked,Домашние задания,SBOT,Москва,1
BOT001,2026-04-10 17:24:49,material_downloaded,Библиотека материалов,SBOT,Москва,1
T100595,2026-04-10 17:25:00,homework_checked,Домашние задания,S3595,Казань,69
BOT007,2026-04-10 17:25:03,grade_entered,Оценки,SBOT,Москва,1
BOT003,2026-04-10 17:25:51,webinar_hosted,Вебинары,SBOT,Москва,1
T100829,2026-04-10 17:26:00,homework_assigned,Домашние задания,S2829,Санкт-Петербург,197
BOT007,2026-04-10 17:26:17,grade_viewed,Оценки,SBOT,Москва,1
BOT011,2026-04-10 17:26:23,homework_assigned,Домашние задания,SBOT,Москва,1
T100444,2026-04-10 17:27:00,homework_checked,Домашние задания,S2444,Пермь,15
T101179,2026-04-10 17:27:00,grade_entered,Оценки,S1182,Новосибирск,19
T100111,2026-04-10 17:27:00,homework_assigned,,S1111,Уфа,130
BOT012,2026-04-10 17:27:52,homework_assigned,Домашние задания,SBOT,Москва,1
T100408,2026-04-10 17:28:00,grade_entered,Оценки,S2408,Краснодар,319
T100192,2026-04-10 17:28:00,grade_viewed,Оценки,S3192,Краснодар,396
T100780,2026-04-10 17:28:00,material_downloaded,Библиотека материалов,S1780,Москва,285
T100295,2026-04-10 17:28:00,schedule_viewed,Расписание,S2295,Уфа,76
BOT013,2026-04-10 17:28:01,schedule_viewed,Расписание,SBOT,Москва,1
BOT001,2026-04-10 17:28:08,webinar_hosted,Вебинары,SBOT,Москва,1
BOT010,2026-04-10 17:28:20,material_viewed,Библиотека материалов,SBOT,Москва,1
T101404,2026-04-10 17:29:00,grade_viewed,Оценки,S3407,Казань,75
T101287,2026-04-10 17:29:00,schedule_viewed,Расписание,S4290,Уфа,244
BOT007,2026-04-10 17:29:18,schedule_viewed,Расписание,SBOT,Москва,1
T100717,2026-04-10 17:30:00,homework_assigned,Домашние задания,S4717,Казань,266
T100204,2026-04-10 17:30:00,homework_assigned,Домашние задания,S1204,Казань,294
T100726,2026-04-10 17:30:00,homework_checked,Домашние задания,S1726,Москва,125
T100825,2026-04-10 17:30:00,homework_checked,Домашние задания,S2825,Пермь,158
T101363,2026-04-10 17:31:00,homework_checked,Домашние задания,S3366,Пермь,83
T101424,2026-04-10 17:32:00,material_downloaded,Библиотека материалов,S3427,Казань,364
T100266,2026-04-10 17:32:00,homework_checked,,S3266,Краснодар,228
T100444,2026-04-10 17:32:00,grade_viewed,Оценки,S3444,Пермь,15
T100092,2026-04-10 17:32:00,grade_entered,Оценки,S392,Краснодар,30
BOT012,2026-04-10 17:32:11,grade_entered,Оценки,SBOT,Москва,1
BOT011,2026-04-10 17:32:30,homework_assigned,Домашние задания,SBOT,Москва,1
BOT004,2026-04-10 17:32:39,material_downloaded,Библиотека материалов,SBOT,Москва,1
T101034,2026-04-10 17:33:00,grade_entered,Оценки,S137,Новосибирск,36
T101442,2026-04-10 17:33:00,homework_checked,Домашние задания,S3445,Краснодар,80
T100747,2026-04-10 17:33:00,material_viewed,Библиотека материалов,S3747,Пермь,372
T100361,2026-04-10 17:33:00,homework_assigned,Домашние задания,S2361,Краснодар,331
T100642,2026-04-10 17:34:00,homework_checked,Домашние задания,S4642,Пермь,263
T101096,2026-04-10 17:34:00,homework_checked,Домашние задания,S499,Екатеринбург,214
T100743,2026-04-10 17:34:00,material_viewed,Библиотека материалов,S1743,Новосибирск,383
BOT010,2026-04-10 17:34:19,homework_checked,Домашние задания,SBOT,Москва,1
T100762,2026-04-10 17:35:00,homework_checked,Домашние задания,S4762,Екатеринбург,235
T100028,2026-04-10 17:35:00,homework_checked,Домашние задания,S128,Санкт-Петербург,178
T100450,2026-04-10 17:35:00,homework_assigned,Домашние задания,S3450,Новосибирск,132
T100387,2026-04-10 17:35:00,material_downloaded,Библиотека материалов,S3387,Краснодар,216
BOT006,2026-04-10 17:35:11,grade_entered,Оценки,SBOT,Москва,1
BOT000,2026-04-10 17:35:12,webinar_started,Вебинары,SBOT,Москва,1
BOT008,2026-04-10 17:35:47,schedule_viewed,Расписание,SBOT,Москва,1
T101449,2026-04-10 17:36:00,homework_assigned,Домашние задания,S2452,Пермь,202
T100076,2026-04-10 17:36:00,webinar_hosted,Вебинары,S176,Москва,34
T100829,2026-04-10 17:36:00,homework_assigned,Домашние задания,S4829,Санкт-Петербург,197
T100242,2026-04-10 17:36:00,homework_assigned,Домашние задания,S3242,Пермь,171
T100146,2026-04-10 17:36:00,material_viewed,Библиотека материалов,S3146,Краснодар,298
T101169,2026-04-10 17:36:00,webinar_hosted,Вебинары,S4172,Краснодар,273
T100518,2026-04-10 17:36:00,homework_checked,Домашние задания,S4518,Краснодар,312
T100017,2026-04-10 17:37:00,homework_checked,Домашние задания,S417,Санкт-Петербург,24
T100729,2026-04-10 17:37:00,webinar_started,Вебинары,S3729,Краснодар,109
T101051,2026-04-10 17:37:00,webinar_hosted,Вебинары,S254,Новосибирск,142
T101036,2026-04-10 17:38:00,material_viewed,Библиотека материалов,S439,Краснодар,23
T101130,2026-04-10 17:38:00,material_viewed,Библиотека материалов,S1133,Москва,190
T100563,2026-04-10 17:38:00,homework_checked,Домашние задания,S3563,Уфа,256
T100439,2026-04-10 17:38:00,grade_entered,Оценки,S3439,Уфа,136
BOT000,2026-04-10 17:38:09,homework_checked,Домашние задания,SBOT,Москва,1
BOT002,2026-04-10 17:38:29,grade_viewed,Оценки,SBOT,Москва,1
T100540,2026-04-10 17:39:00,schedule_viewed,Расписание,S3540,Краснодар,141
T100974,2026-04-10 17:39:00,material_viewed,Библиотека материалов,S1974,Москва,23
T100469,2026-04-10 17:40:00,webinar_started,Вебинары,S3469,Уфа,326
T100646,2026-04-10 17:40:00,homework_assigned,Домашние задания,S1646,Краснодар,190
BOT012,2026-04-10 17:40:17,grade_viewed,Оценки,SBOT,Москва,1
BOT004,2026-04-10 17:40:29,homework_checked,Домашние задания,SBOT,Москва,1
BOT014,2026-04-10 17:40:40,schedule_viewed,Расписание,SBOT,Москва,1
BOT009,2026-04-10 17:40:54,webinar_hosted,Вебинары,SBOT,Москва,1
T100776,2026-04-10 17:41:00,homework_checked,Домашние задания,S3776,Екатеринбург,100
T101049,2026-04-10 17:41:00,homework_assigned,Домашние задания,S452,Новосибирск,301
T101239,2026-04-10 17:41:00,webinar_started,Вебинары,S2242,Санкт-Петербург,15
BOT009,2026-04-10 17:41:17,schedule_viewed,Расписание,SBOT,Москва,1
BOT009,2026-04-10 17:41:21,schedule_viewed,Расписание,SBOT,Москва,1
BOT007,2026-04-10 17:41:56,material_downloaded,Библиотека материалов,SBOT,Москва,1
T100135,2026-04-10 17:42:00,homework_assigned,Домашние задания,S3135,Москва,305
T100402,2026-04-10 17:42:00,webinar_started,Вебинары,S3402,Санкт-Петербург,248
BOT011,2026-04-10 17:42:17,homework_checked,Домашние задания,SBOT,Москва,1
T101196,2026-04-10 17:43:00,material_downloaded,,S1199,Екатеринбург,31
T100068,2026-04-10 17:43:00,schedule_viewed,Расписание,S168,Санкт-Петербург,124
T100566,2026-04-10 17:43:00,webinar_hosted,Вебинары,S4566,Новосибирск,211
BOT011,2026-04-10 17:43:13,grade_viewed,,SBOT,Москва,1
T100896,2026-04-10 17:44:00,material_downloaded,Библиотека материалов,S1896,Екатеринбург,377
T100768,2026-04-10 17:44:00,homework_assigned,Домашние задания,S4768,Уфа,279
T101212,2026-04-10 17:44:00,material_downloaded,Библиотека материалов,S1215,Новосибирск,185
T100058,2026-04-10 17:45:00,homework_checked,Домашние задания,S358,Новосибирск,300
T100064,2026-04-10 17:45:00,schedule_viewed,Расписание,S164,Краснодар,358
T101137,2026-04-10 17:45:00,material_viewed,Библиотека материалов,S3140,Казань,174
T100312,2026-04-10 17:45:00,homework_checked,Домашние задания,S2312,Пермь,211
T101000,2026-04-10 17:45:00,homework_assigned,Домашние задания,S23,Казань,378
T101124,2026-04-10 17:45:00,material_downloaded,Библиотека материалов,S2127,Уфа,83
BOT004,2026-04-10 17:45:13,schedule_viewed,Расписание,SBOT,Москва,1
T101110,2026-04-10 17:46:00,grade_viewed,Оценки,S2113,Москва,111
T100434,2026-04-10 17:46:00,homework_checked,Домашние задания,S1434,Санкт-Петербург,152
T100663,2026-04-10 17:46:00,homework_assigned,Домашние задания,S4663,Пермь,334
T100725,2026-04-10 17:46:00,grade_entered,Оценки,S1725,Пермь,197
T100635,2026-04-10 17:46:00,homework_checked,Домашние задания,S3635,Новосибирск,40
BOT009,2026-04-10 17:46:44,schedule_viewed,Расписание,SBOT,Москва,1
T101382,2026-04-10 17:47:00,material_viewed,Библиотека материалов,S2385,Казань,333
BOT003,2026-04-10 17:47:37,homework_assigned,Домашние задания,SBOT,Москва,1
T100726,2026-04-10 17:48:00,grade_viewed,Оценки,S2726,Москва,125
T100555,2026-04-10 17:48:00,grade_entered,Оценки,S2555,Новосибирск,361
T100286,2026-04-10 17:48:00,homework_assigned,Домашние задания,S3286,Санкт-Петербург,224
BOT014,2026-04-10 17:48:51,schedule_viewed,Расписание,SBOT,Москва,1
T101355,2026-04-10 17:49:00,grade_entered,Оценки,S2358,Уфа,235
T100557,2026-04-10 17:49:00,material_viewed,Библиотека материалов,S3557,Казань,331
T100945,2026-04-10 17:49:00,material_downloaded,Библиотека материалов,S1945,Краснодар,142
T100741,2026-04-10 17:49:00,homework_checked,Домашние задания,S1741,Казань,351
T101238,2026-04-10 17:49:00,material_viewed,Библиотека материалов,S4241,Уфа,90
BOT011,2026-04-10 17:49:19,grade_entered,Оценки,SBOT,Москва,1
T101381,2026-04-10 17:50:00,webinar_started,Вебинары,S4384,Москва,394
BOT009,2026-04-10 17:50:12,material_downloaded,Библиотека материалов,SBOT,Москва,1
BOT013,2026-04-10 17:50:41,grade_viewed,Оценки,SBOT,Москва,1
T100659,2026-04-10 17:51:00,material_viewed,Библиотека материалов,S1659,Новосибирск,370
T100263,2026-04-10 17:51:00,grade_viewed,Оценки,S4263,Уфа,95
BOT002,2026-04-10 17:51:02,homework_assigned,Домашние задания,SBOT,Москва,1
BOT014,2026-04-10 17:51:16,material_viewed,Библиотека материалов,SBOT,Москва,1
BOT003,2026-04-10 17:51:48,material_viewed,Библиотека материалов,SBOT,Москва,1
T101098,2026-04-10 17:52:00,grade_viewed,Оценки,S3101,Уфа,301
T100522,2026-04-10 17:52:00,homework_checked,Домашние задания,S1522,Уфа,273
T100447,2026-04-10 17:52:00,grade_entered,Оценки,S1447,Екатеринбург,208
T101116,2026-04-10 17:52:00,material_downloaded,Библиотека материалов,S3119,Москва,319
T100916,2026-04-10 17:52:00,grade_entered,Оценки,S3916,Москва,141
BOT002,2026-04-10 17:52:48,grade_viewed,Оценки,SBOT,Москва,1
T101481,2026-04-10 17:53:00,homework_assigned,Домашние задания,S1484,Казань,316
T100382,2026-04-10 17:53:00,webinar_hosted,Вебинары,S1382,Пермь,199
T101151,2026-04-10 17:53:00,grade_viewed,Оценки,S1154,Екатеринбург,295
T100717,2026-04-10 17:53:00,grade_entered,Оценки,S4717,Казань,266
BOT003,2026-04-10 17:53:02,webinar_hosted,Вебинары,SBOT,Москва,1
T100018,2026-04-10 17:54:00,webinar_started,Вебинары,S118,Екатеринбург,284
T101363,2026-04-10 17:54:00,homework_checked,Домашние задания,S4366,Пермь,83
T100102,2026-04-10 17:54:00,grade_entered,Оценки,S3102,Москва,125
BOT002,2026-04-10 17:54:04,schedule_viewed,Расписание,SBOT,Москва,1
BOT005,2026-04-10 17:54:40,grade_entered,Оценки,SBOT,Москва,1
T100192,2026-04-10 17:55:00,homework_assigned,Домашние задания,S4192,Краснодар,396
T100962,2026-04-10 17:55:00,schedule_viewed,Расписание,S4962,Краснодар,283
T101436,2026-04-10 17:56:00,homework_checked,Домашние задания,S3439,Краснодар,64
T101281,2026-04-10 17:56:00,schedule_viewed,Расписание,S2284,Пермь,59
T100016,2026-04-10 17:56:00,homework_checked,Домашние задания,S316,Екатеринбург,141
BOT006,2026-04-10 17:56:28,homework_assigned,Домашние задания,SBOT,Москва,1
BOT002,2026-04-10 17:56:45,webinar_started,Вебинары,SBOT,Москва,1
T101204,2026-04-10 17:57:00,material_downloaded,Библиотека материалов,S1207,Казань,125
T100354,2026-04-10 17:57:00,material_viewed,Библиотека материалов,S4354,Пермь,23
T100111,2026-04-10 17:57:00,grade_entered,Оценки,S1111,Уфа,130
T100281,2026-04-10 17:57:00,grade_viewed,Оценки,S2281,Уфа,237
BOT009,2026-04-10 17:57:18,grade_viewed,Оценки,SBOT,Москва,1
BOT010,2026-04-10 17:57:47,grade_viewed,Оценки,SBOT,Москва,1
T100564,2026-04-10 17:58:00,material_viewed,Библиотека материалов,S1564,Уфа,206
T100807,2026-04-10 17:58:00,grade_entered,Оценки,S1807,Санкт-Петербург,298
T100397,2026-04-10 17:58:00,homework_checked,Домашние задания,S2397,Пермь,233
T100056,2026-04-10 17:59:00,material_downloaded,Библиотека материалов,S256,Уфа,63
T101093,2026-04-10 18:00:00,homework_checked,Домашние задания,S396,Новосибирск,251
T100741,2026-04-10 18:00:00,grade_viewed,Оценки,S1741,Казань,351
T101230,2026-04-10 18:01:00,homework_assigned,Домашние задания,S1233,Москва,334
T101480,2026-04-10 18:01:00,material_viewed,,S4483,Новосибирск,242
T100740,2026-04-10 18:01:00,homework_checked,Домашние задания,S4740,Санкт-Петербург,141
T100614,2026-04-10 18:01:00,homework_checked,Домашние задания,S2614,Уфа,96
T100752,2026-04-10 18:01:00,homework_checked,Домашние задания,S4752,Пермь,285
T100851,2026-04-10 18:01:00,schedule_viewed,Расписание,S4851,Москва,200
T101044,2026-04-10 18:01:00,grade_entered,Оценки,S447,Новосибирск,88
T100851,2026-04-10 18:01:00,schedule_viewed,Расписание,S4851,Москва,200
T100418,2026-04-10 18:02:00,material_downloaded,Библиотека материалов,S3418,Москва,337
T101214,2026-04-10 18:02:00,homework_checked,Домашние задания,S1217,Краснодар,382
T100524,2026-04-10 18:02:00,homework_checked,Домашние задания,S4524,Казань,348
BOT014,2026-04-10 18:02:18,material_viewed,Библиотека материалов,SBOT,Москва,1
BOT011,2026-04-10 18:02:20,webinar_hosted,Вебинары,SBOT,Москва,1
BOT011,2026-04-10 18:02:30,grade_viewed,Оценки,SBOT,Москва,1
T100518,2026-04-10 18:03:00,material_downloaded,,S1518,Краснодар,312
T101308,2026-04-10 18:03:00,homework_checked,Домашние задания,S1311,Уфа,193
T100540,2026-04-10 18:03:00,homework_checked,Домашние задания,S4540,Краснодар,141
T100658,2026-04-10 18:03:00,material_downloaded,Библиотека материалов,S4658,Казань,56
T100456,2026-04-10 18:03:00,material_downloaded,Библиотека материалов,S3456,Уфа,65
T100797,2026-04-10 18:03:00,homework_checked,Домашние задания,S2797,Москва,266
T100909,2026-04-10 18:03:00,homework_assigned,Домашние задания,S1909,Пермь,284
T100628,2026-04-10 18:03:00,grade_entered,Оценки,S1628,Уфа,271
T100755,2026-04-10 18:04:00,homework_assigned,Домашние задания,S1755,Казань,137
T100128,2026-04-10 18:04:00,grade_entered,Оценки,S2128,Екатеринбург,305
T100510,2026-04-10 18:04:00,homework_checked,Домашние задания,S3510,Пермь,338
BOT005,2026-04-10 18:04:26,schedule_viewed,Расписание,SBOT,Москва,1
BOT007,2026-04-10 18:04:29,webinar_hosted,Вебинары,SBOT,Москва,1
BOT010,2026-04-10 18:04:35,webinar_started,Вебинары,SBOT,Москва,1
BOT009,2026-04-10 18:04:51,material_downloaded,Библиотека материалов,SBOT,Москва,1
T101336,2026-04-10 18:05:00,homework_checked,Домашние задания,S1339,Уфа,351
T100208,2026-04-10 18:05:00,homework_assigned,Домашние задания,S3208,Новосибирск,307
T101481,2026-04-10 18:05:00,grade_entered,Оценки,S4484,Казань,316
BOT012,2026-04-10 18:05:22,webinar_started,Вебинары,SBOT,Москва,1
T101009,2026-04-10 18:06:00,schedule_viewed,Расписание,S112,Москва,352
T100144,2026-04-10 18:06:00,schedule_viewed,Расписание,S4144,Уфа,11
T100466,2026-04-10 18:06:00,schedule_viewed,Расписание,S4466,Екатеринбург,91
T100121,2026-04-10 18:06:00,homework_assigned,Домашние задания,S2121,Пермь,398
T101397,2026-04-10 18:06:00,homework_assigned,Домашние задания,S3400,Казань,383
BOT004,2026-04-10 18:06:20,homework_assigned,Домашние задания,SBOT,Москва,1
BOT001,2026-04-10 18:06:40,material_viewed,Библиотека материалов,SBOT,Москва,1
T101042,2026-04-10 18:07:00,webinar_started,Вебинары,S245,Уфа,120
BOT003,2026-04-10 18:07:50,material_viewed,Библиотека материалов,SBOT,Москва,1
T100191,2026-04-10 18:08:00,homework_checked,Домашние задания,S1191,Краснодар,27
T100139,2026-04-10 18:08:00,homework_assigned,Домашние задания,S2139,Новосибирск,367
T101092,2026-04-10 18:08:00,grade_viewed,Оценки,S295,Казань,211
BOT013,2026-04-10 18:08:06,schedule_viewed,Расписание,SBOT,Москва,1
BOT007,2026-04-10 18:08:19,grade_viewed,Оценки,SBOT,Москва,1
T100436,2026-04-10 18:09:00,webinar_hosted,Вебинары,S2436,Казань,384
T100371,2026-04-10 18:09:00,grade_viewed,Оценки,S2371,Санкт-Петербург,382
BOT014,2026-04-10 18:09:38,schedule_viewed,Расписание,SBOT,Москва,1
T100337,2026-04-10 18:10:00,webinar_hosted,Вебинары,S4337,Москва,27
T101481,2026-04-10 18:10:00,homework_checked,Домашние задания,S2484,Казань,316
BOT002,2026-04-10 18:10:30,homework_assigned,Домашние задания,SBOT,Москва,1
T101372,2026-04-10 18:11:00,material_viewed,Библиотека материалов,S4375,Санкт-Петербург,295
T101498,2026-04-10 18:11:00,material_viewed,Библиотека материалов,S1501,Санкт-Петербург,301
T100130,2026-04-10 18:11:00,homework_checked,Домашние задания,S4130,Казань,60
BOT011,2026-04-10 18:11:25,material_downloaded,Библиотека материалов,SBOT,Москва,1
T100909,2026-04-10 18:12:00,homework_checked,Домашние задания,S2909,Пермь,284
T100909,2026-04-10 18:12:00,homework_assigned,Домашние задания,S4909,Пермь,284
BOT004,2026-04-10 18:12:11,homework_assigned,Домашние задания,SBOT,Москва,1
T101317,2026-04-10 18:13:00,webinar_started,Вебинары,S3320,Новосибирск,369
T100808,2026-04-10 18:13:00,material_downloaded,Библиотека материалов,S1808,Екатеринбург,27
T100384,2026-04-10 18:13:00,material_viewed,Библиотека материалов,S1384,Уфа,3
T100147,2026-04-10 18:13:00,schedule_viewed,Расписание,S1147,Уфа,33
T100814,2026-04-10 18:13:00,homework_checked,Домашние задания,S3814,Новосибирск,164
T101243,2026-04-10 18:13:00,grade_viewed,Оценки,S1246,Москва,183
T100583,2026-04-10 18:13:00,material_downloaded,Библиотека материалов,S4583,Казань,175
T101093,2026-04-10 18:13:00,material_downloaded,,S196,Новосибирск,251
BOT010,2026-04-10 18:13:33,webinar_hosted,Вебинары,SBOT,Москва,1
T100634,2026-04-10 18:14:00,homework_checked,Домашние задания,S1634,Пермь,290
T101154,2026-04-10 18:14:00,schedule_viewed,Расписание,S1157,Санкт-Петербург,98
BOT003,2026-04-10 18:14:46,webinar_hosted,Вебинары,SBOT,Москва,1
T100336,2026-04-10 18:15:00,homework_checked,Домашние задания,S4336,Екатеринбург,55
T100382,2026-04-10 18:15:00,schedule_viewed,Расписание,S3382,Пермь,199
T101176,2026-04-10 18:15:00,schedule_viewed,Расписание,S2179,Казань,209
T101138,2026-04-10 18:15:00,homework_checked,Домашние задания,S3141,Пермь,44
T100510,2026-04-10 18:15:00,homework_checked,Домашние задания,S2510,Пермь,338
T100391,2026-04-10 18:15:00,grade_viewed,Оценки,S2391,Екатеринбург,229
T100146,2026-04-10 18:16:00,homework_checked,Домашние задания,S4146,Краснодар,298
T101094,2026-04-10 18:16:00,material_downloaded,Библиотека материалов,S197,Пермь,340
T100736,2026-04-10 18:16:00,grade_entered,Оценки,S1736,Новосибирск,223
BOT003,2026-04-10 18:16:19,webinar_hosted,Вебинары,SBOT,Москва,1
T100761,2026-04-10 18:17:00,homework_assigned,Домашние задания,S1761,Екатеринбург,33
T101238,2026-04-10 18:17:00,grade_entered,Оценки,S4241,Уфа,90
T101116,2026-04-10 18:17:00,schedule_viewed,Расписание,S3119,Москва,319
T100096,2026-04-10 18:17:00,webinar_started,Вебинары,S296,Санкт-Петербург,359
BOT012,2026-04-10 18:17:29,webinar_started,Вебинары,SBOT,Москва,1
T100902,2026-04-10 18:18:00,grade_viewed,Оценки,S3902,Екатеринбург,269
T100524,2026-04-10 18:18:00,material_downloaded,Библиотека материалов,S1524,Казань,348
T100550,2026-04-10 18:18:00,material_downloaded,Библиотека материалов,S3550,Новосибирск,174
T101266,2026-04-10 18:18:00,homework_assigned,Домашние задания,S1269,Казань,124
BOT009,2026-04-10 18:18:14,schedule_viewed,Расписание,SBOT,Москва,1
BOT002,2026-04-10 18:18:56,webinar_hosted,Вебинары,SBOT,Москва,1
T101205,2026-04-10 18:19:00,grade_viewed,Оценки,S1208,Уфа,326
BOT014,2026-04-10 18:19:11,grade_entered,Оценки,SBOT,Москва,1
BOT002,2026-04-10 18:19:14,webinar_started,Вебинары,SBOT,Москва,1
BOT004,2026-04-10 18:19:20,grade_viewed,Оценки,SBOT,Москва,1
T101480,2026-04-10 18:20:00,webinar_hosted,Вебинары,S2483,Новосибирск,242
T100755,2026-04-10 18:20:00,grade_viewed,Оценки,S4755,Казань,137
BOT003,2026-04-10 18:20:08,webinar_started,,SBOT,Москва,1
BOT010,2026-04-10 18:20:36,schedule_viewed,Расписание,SBOT,Москва,1
T100770,2026-04-10 18:21:00,homework_checked,Домашние задания,S2770,Новосибирск,74
BOT006,2026-04-10 18:21:28,homework_assigned,Домашние задания,SBOT,Москва,1
T100547,2026-04-10 18:22:00,homework_assigned,Домашние задания,S2547,Пермь,250
T101003,2026-04-10 18:22:00,material_downloaded,Библиотека материалов,S16,Новосибирск,289
T100128,2026-04-10 18:22:00,homework_assigned,Домашние задания,S4128,Екатеринбург,305
BOT000,2026-04-10 18:22:01,material_downloaded,Библиотека материалов,SBOT,Москва,1
BOT012,2026-04-10 18:22:45,schedule_viewed,Расписание,SBOT,Москва,1
T100920,2026-04-10 18:23:00,homework_checked,Домашние задания,S3920,Пермь,320
BOT014,2026-04-10 18:23:34,schedule_viewed,Расписание,SBOT,Москва,1
BOT008,2026-04-10 18:23:56,grade_entered,Оценки,SBOT,Москва,1
T101252,2026-04-10 18:24:00,homework_assigned,Домашние задания,S3255,Пермь,48
BOT007,2026-04-10 18:24:33,material_viewed,Библиотека материалов,SBOT,Москва,1
BOT002,2026-04-10 18:24:51,material_downloaded,Библиотека материалов,SBOT,Москва,1
T100930,2026-04-10 18:25:00,webinar_hosted,Вебинары,S2930,Краснодар,384
T100340,2026-04-10 18:26:00,material_downloaded,Библиотека материалов,S3340,Екатеринбург,305
T100415,2026-04-10 18:26:00,homework_assigned,Домашние задания,S1415,Новосибирск,41
T101499,2026-04-10 18:26:00,webinar_hosted,Вебинары,S1502,Казань,40
T101164,2026-04-10 18:26:00,homework_assigned,Домашние задания,S3167,Краснодар,219
BOT011,2026-04-10 18:26:07,homework_assigned,Домашние задания,SBOT,Москва,1
T101239,2026-04-10 18:27:00,grade_entered,Оценки,S1242,Санкт-Петербург,15
T100616,2026-04-10 18:27:00,grade_entered,Оценки,S1616,Москва,102
T100767,2026-04-10 18:27:00,homework_checked,Домашние задания,S1767,Краснодар,252
T100027,2026-04-10 18:27:00,homework_assigned,Домашние задания,S327,Краснодар,38
BOT001,2026-04-10 18:27:16,homework_assigned,Домашние задания,SBOT,Москва,1
BOT009,2026-04-10 18:27:35,material_viewed,Библиотека материалов,SBOT,Москва,1
BOT010,2026-04-10 18:27:52,schedule_viewed,Расписание,SBOT,Москва,1
T100649,2026-04-10 18:28:00,schedule_viewed,Расписание,S2649,Краснодар,218
BOT009,2026-04-10 18:28:47,grade_entered,Оценки,SBOT,Москва,1
BOT009,2026-04-10 18:28:49,webinar_hosted,Вебинары,SBOT,Москва,1
T100144,2026-04-10 18:29:00,material_viewed,Библиотека материалов,S1144,Уфа,11
T101281,2026-04-10 18:29:00,homework_assigned,Домашние задания,S1284,Пермь,59
BOT001,2026-04-10 18:29:20,webinar_started,Вебинары,SBOT,Москва,1
BOT002,2026-04-10 18:29:50,webinar_hosted,Вебинары,SBOT,Москва,1
T100770,2026-04-10 18:30:00,grade_viewed,Оценки,S1770,Новосибирск,74
BOT003,2026-04-10 18:30:25,grade_viewed,,SBOT,Москва,1
T100932,2026-04-10 18:31:00,webinar_started,Вебинары,S3932,Краснодар,133
BOT000,2026-04-10 18:31:00,schedule_viewed,Расписание,SBOT,Москва,1
T101432,2026-04-10 18:31:00,homework_checked,Домашние задания,S3435,Пермь,136
T100252,2026-04-10 18:31:00,material_viewed,Библиотека материалов,S2252,Санкт-Петербург,322
